Year,Title,Authors,Link
2019,Model-Predictive Policy Learning with Uncertainty Regularization for Driving in Dense Traffic.,"Mikael Henaff, Alfredo Canziani, Yann LeCun",https://openreview.net/forum?id=HygQBn0cYm
2019,GAN Dissection: Visualizing and Understanding Generative Adversarial Networks.,"David Bau, Jun-Yan Zhu, Hendrik Strobelt, Bolei Zhou, Joshua B. Tenenbaum, William T. Freeman, Antonio Torralba",https://openreview.net/forum?id=Hyg_X2C5FX
2019,Improving MMD-GAN Training with Repulsive Loss Function.,"Wei Wang, Yuan Sun, Saman K. Halgamuge",https://openreview.net/forum?id=HygjqjR9Km
2019,Deterministic PAC-Bayesian generalization bounds for deep networks via generalizing noise-resilience.,"Vaishnavh Nagarajan, J. Zico Kolter",https://openreview.net/forum?id=Hygn2o0qKX
2019,Recall Traces: Backtracking Models for Efficient Reinforcement Learning.,"Anirudh Goyal, Philemon Brakel, William Fedus, Soumye Singhal, Timothy P. Lillicrap, Sergey Levine, Hugo Larochelle, Yoshua Bengio",https://openreview.net/forum?id=HygsfnR9Ym
2019,Stable Recurrent Models.,"John Miller, Moritz Hardt",https://openreview.net/forum?id=Hygxb2CqKm
2019,The Limitations of Adversarial Training and the Blind-Spot Attack.,"Huan Zhang, Hongge Chen, Zhao Song, Duane S. Boning, Inderjit S. Dhillon, Cho-Jui Hsieh",https://openreview.net/forum?id=HylTBhA5tQ
2019,Efficiently testing local optimality and escaping saddles for ReLU networks.,"Chulhee Yun, Suvrit Sra, Ali Jadbabaie",https://openreview.net/forum?id=HylTXn0qYX
2019,ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware.,"Han Cai, Ligeng Zhu, Song Han",https://openreview.net/forum?id=HylVB3AqYm
2019,Hierarchical Reinforcement Learning via Advantage-Weighted Information Maximization.,"Takayuki Osa, Voot Tangkaratt, Masashi Sugiyama",https://openreview.net/forum?id=Hyl_vjC5KQ
2019,Generalizable Adversarial Training via Spectral Normalization.,"Farzan Farnia, Jesse M. Zhang, David Tse",https://openreview.net/forum?id=Hyx4knR9Ym
2019,Adversarial Domain Adaptation for Stable Brain-Machine Interfaces.,"Ali Farshchian, Juan Alvaro Gallego, Joseph Paul Cohen, Yoshua Bengio, Lee E. Miller, Sara A. Solla",https://openreview.net/forum?id=Hyx6Bi0qYm
2019,Deep Online Learning Via Meta-Learning: Continual Adaptation for Model-Based RL.,"Anusha Nagabandi, Chelsea Finn, Sergey Levine",https://openreview.net/forum?id=HyxAfnA5tm
2019,Deep Anomaly Detection with Outlier Exposure.,"Dan Hendrycks, Mantas Mazeika, Thomas G. Dietterich",https://openreview.net/forum?id=HyxCxhRcY7
2019,Contingency-Aware Exploration in Reinforcement Learning.,"Jongwook Choi, Yijie Guo, Marcin Moczulski, Junhyuk Oh, Neal Wu, Mohammad Norouzi, Honglak Lee",https://openreview.net/forum?id=HyxGB2AcY7
2019,Context-adaptive Entropy Model for End-to-end Optimized Image Compression.,"Jooyoung Lee, Seunghyun Cho, Seung-Kwon Beack",https://openreview.net/forum?id=HyxKIiAqYQ
2019,"Variational Discriminator Bottleneck: Improving Imitation Learning, Inverse RL, and GANs by Constraining Information Flow.","Xue Bin Peng, Angjoo Kanazawa, Sam Toyer, Pieter Abbeel, Sergey Levine",https://openreview.net/forum?id=HyxPx3R9tm
2019,Meta-learning with differentiable closed-form solvers.,"Luca Bertinetto, João F. Henriques, Philip H. S. Torr, Andrea Vedaldi",https://openreview.net/forum?id=HyxnZh0ct7
2019,Learning Self-Imitating Diverse Policies.,"Tanmay Gangwani, Qiang Liu, Jian Peng",https://openreview.net/forum?id=HyxzRsR9Y7
2019,ProxQuant: Quantized Neural Networks via Proximal Operators.,"Yu Bai, Yu-Xiang Wang, Edo Liberty",https://openreview.net/forum?id=HyzMyhCcK7
2019,Universal Transformers.,"Mostafa Dehghani, Stephan Gouws, Oriol Vinyals, Jakob Uszkoreit, Lukasz Kaiser",https://openreview.net/forum?id=HyzdRiR9Y7
2019,"Learning to Adapt in Dynamic, Real-World Environments through Meta-Reinforcement Learning.","Anusha Nagabandi, Ignasi Clavera, Simin Liu, Ronald S. Fearing, Pieter Abbeel, Sergey Levine, Chelsea Finn",https://openreview.net/forum?id=HyztsoC5Y7
2019,L-Shapley and C-Shapley: Efficient Model Interpretation for Structured Data.,"Jianbo Chen, Le Song, Martin J. Wainwright, Michael I. Jordan",https://openreview.net/forum?id=S1E3Ko09F7
2019,Discovery of Natural Language Concepts in Individual Units of CNNs.,"Seil Na, Yo Joong Choe, Dong-Hyun Lee, Gunhee Kim",https://openreview.net/forum?id=S1EERs09YQ
2019,Towards the first adversarially robust neural network model on MNIST.,"Lukas Schott, Jonas Rauber, Matthias Bethge, Wieland Brendel",https://openreview.net/forum?id=S1EHOsC9tX
2019,Discriminator Rejection Sampling.,"Samaneh Azadi, Catherine Olsson, Trevor Darrell, Ian J. Goodfellow, Augustus Odena",https://openreview.net/forum?id=S1GkToR5tm
2019,Harmonic Unpaired Image-to-image Translation.,"Rui Zhang, Tomas Pfister, Jia Li",https://openreview.net/forum?id=S1M6Z2Cctm
2019,Universal Successor Features Approximators.,"Diana Borsa, André Barreto, John Quan, Daniel J. Mankowitz, Hado van Hasselt, Rémi Munos, David Silver, Tom Schaul",https://openreview.net/forum?id=S1VWjiRcKX
2019,Gradient Descent Provably Optimizes Over-parameterized Neural Networks.,"Simon S. Du, Xiyu Zhai, Barnabás Póczos, Aarti Singh",https://openreview.net/forum?id=S1eK3i09YQ
2019,Opportunistic Learning: Budgeted Cost-Sensitive Learning from Data Streams.,"Mohammad Kachuee, Orpaz Goldstein, Kimmo Kärkkäinen, Sajad Darabi, Majid Sarrafzadeh",https://openreview.net/forum?id=S1eOHo09KX
2019,DARTS: Differentiable Architecture Search.,"Hanxiao Liu, Karen Simonyan, Yiming Yang",https://openreview.net/forum?id=S1eYHoC5FX
2019,Feature-Wise Bias Amplification.,"Klas Leino, Emily Black, Matt Fredrikson, Shayak Sen, Anupam Datta",https://openreview.net/forum?id=S1ecm2C9K7
2019,The relativistic discriminator: a key element missing from standard GAN.,Alexia Jolicoeur-Martineau,https://openreview.net/forum?id=S1erHoR5t7
2019,Understanding and Improving Interpolation in Autoencoders via an Adversarial Regularizer.,"David Berthelot, Colin Raffel, Aurko Roy, Ian J. Goodfellow",https://openreview.net/forum?id=S1fQSiCcYm
2019,Quasi-hyperbolic momentum and Adam for deep learning.,"Jerry Ma, Denis Yarats",https://openreview.net/forum?id=S1fUpoR5FQ
2019,Local SGD Converges Fast and Communicates Little.,Sebastian U. Stich,https://openreview.net/forum?id=S1g2JnRcFX
2019,Learning Finite State Representations of Recurrent Policy Networks.,"Anurag Koul, Alan Fern, Sam Greydanus",https://openreview.net/forum?id=S1gOpsCctm
2019,Multilingual Neural Machine Translation with Knowledge Distillation.,"Xu Tan, Yi Ren, Di He, Tao Qin, Zhou Zhao, Tie-Yan Liu",https://openreview.net/forum?id=S1gUsoR9YX
2019,MisGAN: Learning from Incomplete Data with Generative Adversarial Networks.,"Steven Cheng-Xian Li, Bo Jiang, Benjamin M. Marlin",https://openreview.net/forum?id=S1lDV3RcKm
2019,A Direct Approach to Robust Deep Learning Using Adversarial Networks.,"Huaxia Wang, Chun-Nam Yu",https://openreview.net/forum?id=S1lIMn05F7
2019,Combinatorial Attacks on Binarized Neural Networks.,"Elias B. Khalil, Amrita Gupta, Bistra Dilkina",https://openreview.net/forum?id=S1lTEh09FQ
2019,Exemplar Guided Unsupervised Image-to-Image Translation with Semantic Consistency.,"Liqian Ma, Xu Jia, Stamatios Georgoulis, Tinne Tuytelaars, Luc Van Gool",https://openreview.net/forum?id=S1lTg3RqYQ
2019,ARM: Augment-REINFORCE-Merge Gradient for Stochastic Binary Networks.,"Mingzhang Yin, Mingyuan Zhou",https://openreview.net/forum?id=S1lg0jAcYm
2019,Building Dynamic Knowledge Graphs from Text using Machine Reading Comprehension.,"Rajarshi Das, Tsendsuren Munkhdalai, Xingdi Yuan, Adam Trischler, Andrew McCallum",https://openreview.net/forum?id=S1lhbnRqF7
2019,Information asymmetry in KL-regularized RL.,"Alexandre Galashov, Siddhant M. Jayakumar, Leonard Hasenclever, Dhruva Tirumala, Jonathan Schwarz, Guillaume Desjardins, Wojciech M. Czarnecki, Yee Whye Teh, Razvan Pascanu, Nicolas Heess",https://openreview.net/forum?id=S1lqMn05Ym
2019,TimbreTron: A WaveNet(CycleGAN(CQT(Audio))) Pipeline for Musical Timbre Transfer.,"Sicong Huang, Qiyang Li, Cem Anil, Xuchan Bao, Sageev Oore, Roger B. Grosse",https://openreview.net/forum?id=S1lvm305YQ
2019,Whitening and Coloring Batch Transform for GANs.,"Aliaksandr Siarohin, Enver Sangineto, Nicu Sebe",https://openreview.net/forum?id=S1x2Fj0qKQ
2019,Learnable Embedding Space for Efficient Neural Architecture Compression.,"Shengcao Cao, Xiaofang Wang, Kris M. Kitani",https://openreview.net/forum?id=S1xLN3C9YX
2019,On the Sensitivity of Adversarial Robustness to Input Data Distributions.,"Gavin Weiguang Ding, Kry Yik Chau Lui, Xiaomeng Jin, Luyu Wang, Ruitong Huang",https://openreview.net/forum?id=S1xNEhR9KX
2019,Minimal Images in Deep Neural Networks: Fragile Object Recognition in Natural Images.,"Sanjana Srivastava, Guy Ben-Yosef, Xavier Boix",https://openreview.net/forum?id=S1xNb2A9YX
2019,A Statistical Approach to Assessing Neural Network Robustness.,"Stefan Webb, Tom Rainforth, Yee Whye Teh, M. Pawan Kumar",https://openreview.net/forum?id=S1xcx3C5FX
2019,Improving Sequence-to-Sequence Learning via Optimal Transport.,"Liqun Chen, Yizhe Zhang, Ruiyi Zhang, Chenyang Tao, Zhe Gan, Haichao Zhang, Bai Li, Dinghan Shen, Changyou Chen, Lawrence Carin",https://openreview.net/forum?id=S1xtAjR5tX
2019,PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees.,"James Jordon, Jinsung Yoon, Mihaela van der Schaar",https://openreview.net/forum?id=S1zk9iRqF7
2019,Integer Networks for Data Compression with Latent-Variable Models.,"Johannes Ballé, Nick Johnston, David Minnen",https://openreview.net/forum?id=S1zz2i0cY7
2019,Value Propagation Networks.,"Nantas Nardelli, Gabriel Synnaeve, Zeming Lin, Pushmeet Kohli, Philip H. S. Torr, Nicolas Usunier",https://openreview.net/forum?id=SJG6G2RqtX
2019,Bayesian Policy Optimization for Model Uncertainty.,"Gilwoo Lee, Brian Hou, Aditya Mandalika, Jeongseok Lee, Sanjiban Choudhury, Siddhartha S. Srinivasa",https://openreview.net/forum?id=SJGvns0qK7
2019,Variational Bayesian Phylogenetic Inference.,"Cheng Zhang, Frederick A. Matsen IV",https://openreview.net/forum?id=SJVmjjR9FX
2019,Learning Factorized Representations for Open-Set Domain Adaptation.,"Mahsa Baktashmotlagh, Masoud Faraki, Tom Drummond, Mathieu Salzmann",https://openreview.net/forum?id=SJe3HiC5KX
2019,On the Universal Approximability and Complexity Bounds of Quantized ReLU Neural Networks.,"Yukun Ding, Jinglan Liu, Jinjun Xiong, Yiyu Shi",https://openreview.net/forum?id=SJe9rh0cFX
2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution.,"Diego Valsesia, Giulia Fracastoro, Enrico Magli",https://openreview.net/forum?id=SJeXSo09FQ
2019,Accelerating Nonconvex Learning via Replica Exchange Langevin diffusion.,"Yi Chen, Jinglin Chen, Jing Dong, Jian Peng, Zhaoran Wang",https://openreview.net/forum?id=SJfPFjA9Fm
2019,Dynamically Unfolding Recurrent Restorer: A Moving Endpoint Control Method for Image Restoration.,"Xiaoshuai Zhang, Yiping Lu, Jiaying Liu, Bin Dong",https://openreview.net/forum?id=SJfZKiC5FX
2019,Bias-Reduced Uncertainty Estimation for Deep Neural Classifiers.,"Yonatan Geifman, Guy Uziel, Ran El-Yaniv",https://openreview.net/forum?id=SJfb5jCqKm
2019,CAMOU: Learning Physical Vehicle Camouflages to Adversarially Attack Detectors in the Wild.,"Yang Zhang, Hassan Foroosh, Philip David, Boqing Gong",https://openreview.net/forum?id=SJgEl3A5tm
2019,Learning Latent Superstructures in Variational Autoencoders for Deep Multidimensional Clustering.,"Xiaopeng Li, Zhourong Chen, Leonard K. M. Poon, Nevin L. Zhang",https://openreview.net/forum?id=SJgNwi09Km
2019,Learning Programmatically Structured Representations with Perceptor Gradients.,"Svetlin Penkov, Subramanian Ramamoorthy",https://openreview.net/forum?id=SJggZnRcFQ
2019,Variational Autoencoders with Jointly Optimized Latent Dependency Structure.,"Jiawei He, Yu Gong, Joseph Marino, Greg Mori, Andreas M. Lehrmann",https://openreview.net/forum?id=SJgsCjCqt7
2019,The Unusual Effectiveness of Averaging in GAN Training.,"Yasin Yazici, Chuan-Sheng Foo, Stefan Winkler, Kim-Hui Yap, Georgios Piliouras, Vijay Chandrasekhar",https://openreview.net/forum?id=SJgw_sRqFQ
2019,Beyond Pixel Norm-Balls: Parametric Adversaries using an Analytically Differentiable Renderer.,"Hsueh-Ti Derek Liu, Michael Tao, Chun-Liang Li, Derek Nowrouzezahrai, Alec Jacobson",https://openreview.net/forum?id=SJl2niR9KQ
2019,Diversity is All You Need: Learning Skills without a Reward Function.,"Benjamin Eysenbach, Abhishek Gupta, Julian Ibarz, Sergey Levine",https://openreview.net/forum?id=SJx63jRqFm
2019,Supervised Policy Update for Deep Reinforcement Learning.,"Quan Ho Vuong, Yiming Zhang, Keith W. Ross",https://openreview.net/forum?id=SJxTroR9F7
2019,Learning sparse relational transition models.,"Victoria Xia, Zi Wang, Kelsey R. Allen, Tom Silver, Leslie Pack Kaelbling",https://openreview.net/forum?id=SJxsV2R5FQ
2019,Learning to Schedule Communication in Multi-agent Reinforcement Learning.,"Daewoo Kim, Sangwoo Moon, David Hostallero, Wan Ju Kang, Taeyoung Lee, Kyunghwan Son, Yung Yi",https://openreview.net/forum?id=SJxu5iR9KQ
2019,Hierarchical RL Using an Ensemble of Proprioceptive Periodic Policies.,"Kenneth Marino, Abhinav Gupta, Rob Fergus, Arthur Szlam",https://openreview.net/forum?id=SJz1x20cFQ
2019,Multi-class classification without multi-class labels.,"Yen-Chang Hsu, Zhaoyang Lv, Joel Schlosser, Phillip Odom, Zsolt Kira",https://openreview.net/forum?id=SJzR2iRcK7
2019,What do you learn from context? Probing for sentence structure in contextualized word representations.,"Ian Tenney, Patrick Xia, Berlin Chen, Alex Wang, Adam Poliak, R. Thomas McCoy, Najoung Kim, Benjamin Van Durme, Samuel R. Bowman, Dipanjan Das, Ellie Pavlick",https://openreview.net/forum?id=SJzSgnRcKX
2019,Spectral Inference Networks: Unifying Deep and Spectral Learning.,"David Pfau, Stig Petersen, Ashish Agarwal, David G. T. Barrett, Kimberly L. Stachenfeld",https://openreview.net/forum?id=SJzqpj09YQ
2019,PeerNets: Exploiting Peer Wisdom Against Adversarial Attacks.,"Jan Svoboda, Jonathan Masci, Federico Monti, Michael M. Bronstein, Leonidas J. Guibas",https://openreview.net/forum?id=Sk4jFoA9K7
2019,Attentive Neural Processes.,"Hyunjik Kim, Andriy Mnih, Jonathan Schwarz, Marta Garnelo, S. M. Ali Eslami, Dan Rosenbaum, Oriol Vinyals, Yee Whye Teh",https://openreview.net/forum?id=SkE6PjC9KX
2019,Representation Degeneration Problem in Training Natural Language Generation Models.,"Jun Gao, Di He, Xu Tan, Tao Qin, Liwei Wang, Tie-Yan Liu",https://openreview.net/forum?id=SkEYojRqtm
2019,Hierarchical interpretations for neural network predictions.,"Chandan Singh, W. James Murdoch, Bin Yu",https://openreview.net/forum?id=SkEqro0ctQ
2019,Spreading vectors for similarity search.,"Alexandre Sablayrolles, Matthijs Douze, Cordelia Schmid, Hervé Jégou",https://openreview.net/forum?id=SkGuG2R5tm
2019,A Convergence Analysis of Gradient Descent for Deep Linear Neural Networks.,"Sanjeev Arora, Nadav Cohen, Noah Golowich, Wei Hu",https://openreview.net/forum?id=SkMQg3C5K7
2019,Feed-forward Propagation in Probabilistic Neural Networks with Categorical and Max Layers.,"Alexander Shekhovtsov, Boris Flach",https://openreview.net/forum?id=SkMuPjRcKQ
2019,Measuring and regularizing networks in function space.,"Ari S. Benjamin, David Rolnick, Konrad P. Körding",https://openreview.net/forum?id=SkMwpiR9Y7
2019,Fluctuation-dissipation relations for stochastic gradient descent.,Sho Yaida,https://openreview.net/forum?id=SkNksoRctQ
2019,Poincare Glove: Hyperbolic Word Embeddings.,"Alexandru Tifrea, Gary Bécigneul, Octavian-Eugen Ganea",https://openreview.net/forum?id=Ske5r3AqK7
2019,Episodic Curiosity through Reachability.,"Nikolay Savinov, Anton Raichuk, Damien Vincent, Raphaël Marinier, Marc Pollefeys, Timothy P. Lillicrap, Sylvain Gelly",https://openreview.net/forum?id=SkeK3s0qKQ
2019,Phase-Aware Speech Enhancement with Deep Complex U-Net.,"Hyeong-Seok Choi, Jang-Hyun Kim, Jaesung Huh, Adrian Kim, Jung-Woo Ha, Kyogu Lee",https://openreview.net/forum?id=SkeRTsAcYm
2019,Generative predecessor models for sample-efficient imitation learning.,"Yannick Schroecker, Mel Vecerík, Jonathan Scholz",https://openreview.net/forum?id=SkeVsiAcYm
2019,Adaptive Estimators Show Information Compression in Deep Neural Networks.,"Ivan Chelombiev, Conor J. Houghton, Cian O'Donnell",https://openreview.net/forum?id=SkeZisA5t7
2019,Multilingual Neural Machine Translation With Soft Decoupled Encoding.,"Xinyi Wang, Hieu Pham, Philip Arthur, Graham Neubig",https://openreview.net/forum?id=Skeke3C5Fm
2019,Approximating CNNs with Bag-of-local-Features models works surprisingly well on ImageNet.,"Wieland Brendel, Matthias Bethge",https://openreview.net/forum?id=SkfMWhAqYQ
2019,Reward Constrained Policy Optimization.,"Chen Tessler, Daniel J. Mankowitz, Shie Mannor",https://openreview.net/forum?id=SkfrvsA9FX
2019,On the Relation Between the Sharpest Directions of DNN Loss and the SGD Step Length.,"Stanislaw Jastrzebski, Zachary Kenton, Nicolas Ballas, Asja Fischer, Yoshua Bengio, Amos J. Storkey",https://openreview.net/forum?id=SkgEaj05t7
2019,Modeling the Long Term Future in Model-Based Reinforcement Learning.,"Nan Rosemary Ke, Amanpreet Singh, Ahmed Touati, Anirudh Goyal, Yoshua Bengio, Devi Parikh, Dhruv Batra",https://openreview.net/forum?id=SkgQBn0cF7
2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets.,"Penghang Yin, Jiancheng Lyu, Shuai Zhang, Stanley J. Osher, Yingyong Qi, Jack Xin",https://openreview.net/forum?id=Skh4jRcKQ
2019,Distributional Concavity Regularization for GANs.,"Shoichiro Yamaguchi, Masanori Koyama",https://openreview.net/forum?id=SklEEnC5tQ
2019,LeMoNADe: Learned Motif and Neuronal Assembly Detection in calcium imaging videos.,"Elke Kirschbaum, Manuel Haußmann, Steffen Wolf, Hannah Sonntag, Justus Schneider, Shehabeldin Elzoheiry, Oliver Kann, Daniel Durstewitz, Fred A. Hamprecht",https://openreview.net/forum?id=SkloDjAqYm
2019,Competitive experience replay.,"Hao Liu, Alexander Trott, Richard Socher, Caiming Xiong",https://openreview.net/forum?id=Sklsm20ctX
2019,Multi-Domain Adversarial Learning.,"Alice Schoenauer Sebag, Louise Heinrich, Marc Schoenauer, Michèle Sebag, Lani F. Wu, Steven J. Altschuler",https://openreview.net/forum?id=Sklv5iRqYX
2019,ProMP: Proximal Meta-Policy Search.,"Jonas Rothfuss, Dennis Lee, Ignasi Clavera, Tamim Asfour, Pieter Abbeel",https://openreview.net/forum?id=SkxXCi0qFX
2019,"Don't Settle for Average, Go for the Max: Fuzzy Sets and Max-Pooled Word Vectors.","Vitalii Zhelezniak, Aleksandar Savkov, April Shen, Francesco Moramarco, Jack Flann, Nils Y. Hammerla",https://openreview.net/forum?id=SkxXg2C5FX
2019,Stable Opponent Shaping in Differentiable Games.,"Alistair Letcher, Jakob N. Foerster, David Balduzzi, Tim Rocktäschel, Shimon Whiteson",https://openreview.net/forum?id=SyGjjsC5tQ
2019,A Mean Field Theory of Batch Normalization.,"Greg Yang, Jeffrey Pennington, Vinay Rao, Jascha Sohl-Dickstein, Samuel S. Schoenholz",https://openreview.net/forum?id=SyMDXnCcF7
2019,Learning Exploration Policies for Navigation.,"Tao Chen, Saurabh Gupta, Abhinav Gupta",https://openreview.net/forum?id=SyMWn05F7
2019,Distribution-Interpolation Trade off in Generative Models.,"Damian Lesniak, Igor Sieradzki, Igor T. Podolak",https://openreview.net/forum?id=SyMhLo0qKQ
2019,Learning to Describe Scenes with Programs.,"Yunchao Liu, Zheng Wu, Daniel Ritchie, William T. Freeman, Joshua B. Tenenbaum, Jiajun Wu",https://openreview.net/forum?id=SyNPk2R9K7
2019,Visceral Machines: Risk-Aversion in Reinforcement Learning with Intrinsic Physiological Rewards.,"Daniel McDuff, Ashish Kapoor",https://openreview.net/forum?id=SyNvti09KQ
2019,Deep Frank-Wolfe For Neural Network Optimization.,"Leonard Berrada, Andrew Zisserman, M. Pawan Kumar",https://openreview.net/forum?id=SyVU6s05K7
2019,Learning to Propagate Labels: Transductive Propagation Network for Few-Shot Learning.,"Yanbin Liu, Juho Lee, Minseop Park, Saehoon Kim, Eunho Yang, Sung Ju Hwang, Yi Yang",https://openreview.net/forum?id=SyVuRiC5K7
2019,Improving the Generalization of Adversarial Training with Domain Adaptation.,"Chuanbiao Song, Kun He, Liwei Wang, John E. Hopcroft",https://openreview.net/forum?id=SyfIfnC5Ym
2019,Dimensionality Reduction for Representing the Knowledge of Probabilistic Models.,"Marc T. Law, Jake Snell, Amir-massoud Farahmand, Raquel Urtasun, Richard S. Zemel",https://openreview.net/forum?id=SygD-hCcF7
2019,Learning protein sequence embeddings using information from structure.,"Tristan Bepler, Bonnie Berger",https://openreview.net/forum?id=SygLehCqtm
2019,Variational Smoothing in Recurrent Neural Network Language Models.,"Lingpeng Kong, Gábor Melis, Wang Ling, Lei Yu, Dani Yogatama",https://openreview.net/forum?id=SygQvs0cFQ
2019,Biologically-Plausible Learning Algorithms Can Scale to Large Datasets.,"Will Xiao, Honglin Chen, Qianli Liao, Tomaso A. Poggio",https://openreview.net/forum?id=SygvZ209F7
2019,Coarse-grain Fine-grain Coattention Network for Multi-evidence Question Answering.,"Victor Zhong, Caiming Xiong, Nitish Shirish Keskar, Richard Socher",https://openreview.net/forum?id=Syl7OsRqY7
2019,Learning a Meta-Solver for Syntax-Guided Program Synthesis.,"Xujie Si, Yuan Yang, Hanjun Dai, Mayur Naik, Le Song",https://openreview.net/forum?id=Syl8Sn0cK7
2019,"Towards Robust, Locally Linear Deep Networks.","Guang-He Lee, David Alvarez-Melis, Tommi S. Jaakkola",https://openreview.net/forum?id=SylCrnCcFX
2019,How Important is a Neuron.,"Kedar Dhamdhere, Mukund Sundararajan, Qiqi Yan",https://openreview.net/forum?id=SylKoo0cKm
2019,Learning to Make Analogies by Contrasting Abstract Relational Structure.,"Felix Hill, Adam Santoro, David G. T. Barrett, Ari S. Morcos, Timothy P. Lillicrap",https://openreview.net/forum?id=SylLYsCcFm
2019,Learning what you can do before doing anything.,"Oleh Rybkin, Karl Pertsch, Konstantinos G. Derpanis, Kostas Daniilidis, Andrew Jaegle",https://openreview.net/forum?id=SylPMnR9Ym
2019,Learning Grid Cells as Vector Representation of Self-Position Coupled with Matrix Representation of Self-Motion.,"Ruiqi Gao, Jianwen Xie, Song-Chun Zhu, Ying Nian Wu",https://openreview.net/forum?id=Syx0Mh05YQ
2019,Universal Stagewise Learning for Non-Convex Problems with Convergence on Averaged Solutions.,"Zaiyi Chen, Zhuoning Yuan, Jinfeng Yi, Bowen Zhou, Enhong Chen, Tianbao Yang",https://openreview.net/forum?id=Syx5V2CcFm
2019,Invariant and Equivariant Graph Networks.,"Haggai Maron, Heli Ben-Hamu, Nadav Shamir, Yaron Lipman",https://openreview.net/forum?id=Syx72jC9tm
2019,Robustness May Be at Odds with Accuracy.,"Dimitris Tsipras, Shibani Santurkar, Logan Engstrom, Alexander Turner, Aleksander Madry",https://openreview.net/forum?id=SyxAb30cY7
2019,Feature Intertwiner for Object Detection.,"Hongyang Li, Bo Dai, Shaoshuai Shi, Wanli Ouyang, Xiaogang Wang",https://openreview.net/forum?id=SyxZJn05YX
2019,Adversarial Reprogramming of Neural Networks.,"Gamaleldin F. Elsayed, Ian J. Goodfellow, Jascha Sohl-Dickstein",https://openreview.net/forum?id=Syx_Ss05tm
2019,G-SGD: Optimizing ReLU Neural Networks in its Positively Scale-Invariant Space.,"Qi Meng, Shuxin Zheng, Huishuai Zhang, Wei Chen, Qiwei Ye, Zhi-Ming Ma, Nenghai Yu, Tie-Yan Liu",https://openreview.net/forum?id=SyxfEn09Y7
2019,From Hard to Soft: Understanding Deep Network Nonlinearities via Vector Quantization and Statistical Inference.,"Randall Balestriero, Richard G. Baraniuk",https://openreview.net/forum?id=Syxt2jC5FX
2019,Aggregated Momentum: Stability Through Passive Damping.,"James Lucas, Shengyang Sun, Richard S. Zemel, Roger B. Grosse",https://openreview.net/forum?id=Syxt5oC5YQ
2019,Variational Autoencoder with Arbitrary Conditioning.,"Oleg Ivanov, Michael Figurnov, Dmitry P. Vetrov",https://openreview.net/forum?id=SyxtJh0qYm
2019,Time-Agnostic Prediction: Predicting Predictable Video Frames.,"Dinesh Jayaraman, Frederik Ebert, Alexei A. Efros, Sergey Levine",https://openreview.net/forum?id=SyzVb3CcFX
2019,"A Closer Look at Deep Learning Heuristics: Learning rate restarts, Warmup and Distillation.","Akhilesh Gotmare, Nitish Shirish Keskar, Caiming Xiong, Richard Socher",https://openreview.net/forum?id=r14EOsCqKX
2019,Self-Monitoring Navigation Agent via Auxiliary Progress Estimation.,"Chih-Yao Ma, Jiasen Lu, Zuxuan Wu, Ghassan AlRegib, Zsolt Kira, Richard Socher, Caiming Xiong",https://openreview.net/forum?id=r1GAsjC5Fm
2019,Kernel Change-point Detection with Auxiliary Deep Generative Models.,"Wei-Cheng Chang, Chun-Liang Li, Yiming Yang, Barnabás Póczos",https://openreview.net/forum?id=r1GbfhRqF7
2019,Unsupervised Learning via Meta-Learning.,"Kyle Hsu, Sergey Levine, Chelsea Finn",https://openreview.net/forum?id=r1My6sR9tX
2019,Auxiliary Variational MCMC.,"Raza Habib, David Barber",https://openreview.net/forum?id=r1NJqsRctX
2019,Neural network gradient-based learning of black-box function interfaces.,"Alon Jacovi, Guy Hadash, Einat Kermany, Boaz Carmeli, Ofer Lavi, George Kour, Jonathan Berant",https://openreview.net/forum?id=r1e13s05YX
2019,Self-Tuning Networks: Bilevel Optimization of Hyperparameters using Structured Best-Response Functions.,"Matthew MacKay, Paul Vicol, Jonathan Lorraine, David Duvenaud, Roger B. Grosse",https://openreview.net/forum?id=r1eEG20qKQ
2019,Unsupervised Control Through Non-Parametric Discriminative Rewards.,"David Warde-Farley, Tom Van de Wiele, Tejas D. Kulkarni, Catalin Ionescu, Steven Hansen, Volodymyr Mnih",https://openreview.net/forum?id=r1eVMnA9K7
2019,Interpolation-Prediction Networks for Irregularly Sampled Time Series.,"Satya Narayan Shukla, Benjamin M. Marlin",https://openreview.net/forum?id=r1efr3C9Ym
2019,Riemannian Adaptive Optimization Methods.,"Gary Bécigneul, Octavian-Eugen Ganea",https://openreview.net/forum?id=r1eiqi09K7
2019,Minimal Random Code Learning: Getting Bits Back from Compressed Model Parameters.,"Marton Havasi, Robert Peharz, José Miguel Hernández-Lobato",https://openreview.net/forum?id=r1f0YiCctm
2019,Characterizing Audio Adversarial Examples Using Temporal Dependency.,"Zhuolin Yang, Bo Li, Pin-Yu Chen, Dawn Song",https://openreview.net/forum?id=r1g4E3C9t7
2019,Equi-normalization of Neural Networks.,"Pierre Stock, Benjamin Graham, Rémi Gribonval, Hervé Jégou",https://openreview.net/forum?id=r1gEqiC9FX
